0.359650348,6.852934276,8.521451809,0.094772951,0,0,0.619850608,1.198835867,0,0.779158976,1.028996476,0.174650524,0,0,0,0,0,0,0,0,0,0.14953126,0.079629158,0.448904139,0,0,0,0,4.068047785,0.214367629,0.409267459,0,0.011527441,0.004467432,0,0.215936331,0.175682691,0.093604477,0,0,0,0,0,0,0,0,0,0,0,0.00017674,0.000686558,0.008616233,0.008678494,0.05639727,0,0,0,0.002361512,0,0.001203574,0.337082643,0,0.02378424,0.045576044,0.296708464,0.005356952,0,20.42150696,0.693733853,0.110743975,0,0,0.006423849,0.000476193,1.40E-06,0,0.15955406,0.03380335,0,1.383545529,0.062059021,0,0,0,0,0,0.024456644,0,0,0,0,0.031331218,0.001307606,0.006813841,0.03508123,0,0,0,0,0.000311799,0,0,0,0,0,0,8.11E-05,0,0.014236445,0,0,0.021537609,0.000155053,0,0,0.0077009,0,0.043519524,0,0,0.000603674,0.00174719,0,0.000974796,0.000108282,5.03E-05,2.60E-05,0.001784163,0,0,8.93E-06,0.000774062,0,0,0,3.41E-05,0,0,0.002991359,9.18E-05,0,0.003439699,0,0,0,0,0,0,0,0,0.196991397,0,0,0.000621146,0,0,0,0,0.024744485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001176002,0.00113426,3.43E-06,4.91E-05,0.001427634,0.005222789,0.002633533,0.002529332,0.000716941,0,0,0
0.01614734,0.700050385,0.287701548,0.200722733,0.305427917,0.040966835,0.517740991,0.425012404,0.010346886,0.490743762,0.218852569,0.105516882,0,0.000743834,0.004797887,0,0.000955368,0,0,0,0,0.00435475,0.001802216,0,0,0.002849762,0,0.002246474,0.110828649,0.006348395,0.00625956,0,0,0,0.005721465,0.008109486,0,0.004487507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236878,0.001009113,0,0,0,0,0,0,0,0.042347425,0.007812731,0.00095472,0,0.00063027,0,0.000493693,2.979688913,0.023790047,0.009989101,0.000332283,0.001710114,0.001862888,0,0,0,0.027715316,0.001832606,0,0.229198298,0.046441475,0.041996685,4.34E-05,0,0,0,0.001083337,0.269792314,0.061018543,0.032830304,0.096248658,0.03412282,0.000273193,0.015309618,0.000710552,0.000413514,0.000121525,0.000585398,0.000116364,0.000308289,0.00367639,0.049742703,0.001086687,0,0,0,0,0.004600244,0.003769576,0.04896796,0.002361488,0,0,0,0.003310142,0.038644543,0.01060064,0.086368812,0.059375855,0.000788498,0,0,0,0,0,0,0,0,0,0,9.05E-05,0,0,0,0,0,0.000979552,0.019883538,0,0,0.032190715,0,0,0.000201298,0.000296764,0.001770785,0.144502888,0.031604228,0.011039069,0.470510753,0.202991103,0.036458465,0.022059163,0.00025444,0.003825229,0.005758812,0.002149906,0.013577855,0.045995438,0.005148485,0.002356202,0.000829032,0.001040527,0.000235234,0.00551478,0.017027544,0.001040492,0.002171319,0.081910632,0.068415231,0.00931012,0.019958419,0.009095808,0.014622031,0.000717095,0.050102922,3.96E-05,3.34E-05,0.006910331,5.79E-05,0.004289165,0.00690476,0.005006704,0.000111437,0.102207003,0.012393643,0.081237685,0.001266869,0.036208285,0.001848836,0.011688614,0.064186038,0.003046022,0.006757088,0.00078033,0.000601362,0.002061061,0.000412043,0.000763613,0.001904899,0.001277117,0.000290566,0.000207545,3.09E-05,4.19E-05,0.000642449,0.000661655,0.000287047,9.48E-05,2.97E-05,5.15E-05,5.36E-05,0
0.026308469,0.71546543,0.766859198,0,0.257252294,0.160466729,0,0.006853865,0.26067044,0,0.009593026,0,0.096419451,0.040761687,0.037920994,0.139234528,0,0.014881412,0.097865801,0.006500781,0.001179307,0.087716167,0,0.01852094,0.02321439,0.195970922,0.011027265,0.047453936,0.025208744,0,0.027679121,0,0,0,0.141753486,0.061922622,0.026755644,0.065530258,0,0.015631102,0.029875493,0.015792995,0.004636869,0.052266963,0,0,0,5.64E-05,3.65E-05,0.001247999,4.43E-05,0.000236019,0,0.051188942,0.00024022,0.000536165,0.007489867,0,0.002682334,0,0.051588346,0.026384177,0.000617889,0.001485089,0.013509301,0,0.000881923,2.054376149,0.11352735,0,0.011195093,0.002865315,0.006926856,0,0,0.000659829,0.003536677,0.000198793,0,0.030990787,0,0.024006833,0,0,0,0,0,0.126919837,0.088736228,0.020029519,0.018887477,0,0.002637909,0.008213438,0.002310169,0.001203031,0.001047652,0.000806427,0.002098804,0,0.005478235,0.104567393,0.005604529,0.007613166,0.032559023,0.011279684,0,0,0.004112327,0.159692271,0.020810595,0.002241604,3.89E-05,0.011473899,0.011895768,0.014234048,0.040442447,0.027992375,0.063484676,0,0,0.000885184,0,0,0.000371646,0,0,5.19E-05,0,0,0,0.000110213,0.00095073,0,0.000224255,0,0.012156897,0.053930258,0,0,0.020058063,0,0.01551793,0.000269968,8.90E-05,0.009143876,0.052413912,0.042019746,0.015372606,0.328661571,0.321921004,0.152645246,0.041065574,0,0.004798334,0.022259088,0.001962246,0.008566964,0.015921696,0.015852664,0.002527444,0.000203985,0.000812283,0.00063822,0.004404189,0.009706363,0.00060654,0.010276655,0.045555791,0.068952524,0.001621575,0.03508897,0.000609825,0.013528173,0.000883324,0.102504055,4.65E-05,0.000119023,0,0.000219455,0.001554624,0,0.003658575,0.000749562,0.00821703,0.003294053,9.08E-05,0.002414244,0.01570055,0.000244889,0.005256655,0,0.000275143,0.005274725,0.001210189,0.000808163,0.00314745,0.00065868,0.002697737,0.000654165,0.000797608,0.000163629,0.000154605,1.37E-05,4.17E-05,2.73E-05,0.001012878,0.000103375,0.000689892,1.73E-05,0.000212752,0.000313852,0.000193791
0,0.376339741,0,0,0.114731857,0,0.319676641,0,0,0.383012454,0.214072572,0.262145636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012104608,0.030529081,0.030155435,0,0,0,0,0,0,0,0.0011975,0.000404924,0,0,0,0,0,0,0,0,0,0,0,0,0.000870603,0,0,0,0,0,0.000117194,0,0.032641518,0.004120526,0,0,0,0,0.000646451,1.594819987,0,0,0,0.016459022,0.004669623,0,0,0,0,0,0,0.039212709,0.08097684,0,0,0,0,1.42E-07,0,0.11728496,0,0.018430257,0.126362908,0.060397698,0.000499544,0.018872423,0,0,2.65E-05,0,0,0,0,0.017201128,0.00138872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000720816,0.054434987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009755997,0,0,5.32E-06,5.74E-05,0.001974468,0.085505386,0,0,0.102750972,0.088121723,0,0.002331138,5.40E-07,0,0,0,0.000302727,0.000545361,0,0.000106207,0,0,3.46E-05,0.00958132,0,0,0,0.061842248,0.00130793,0,0.016732155,0,0,0,0.006193144,2.03E-05,4.29E-05,0.004151294,0.004639978,0.012484811,0.012653688,0.000447565,0,0.023574113,0.005713386,0.006754183,0,0.019202539,0.00098496,0,0.022718231,0.000354054,0.001403052,0,0.000100473,0,0.000538129,0,0,0.00058458,0,0.000969247,5.18E-05,0.000122249,0.000879789,0.001420277,0.000809469,7.89E-05,5.51E-05,7.44E-06,0,1.79E-05
0.015245645,0.864803415,0.635017188,0,1.182229505,0.125024894,0,0.320129556,0.373456763,0.471226236,0,0.008082377,0.196712173,0.038607915,0.079813481,0.088056258,0,0.00249024,0.041006777,0,0,0.027285512,0,0.004466691,0.007257778,0.046098766,0.002405442,0.042501923,0.007626569,0.002471408,0.007156044,0,0.003466996,0,0.097784813,0.127575264,0.032992069,0.071293528,0,0.00269757,0.004819369,0.003252044,0.000516808,0.024424282,0,0,0,0.000329206,0,0.016319773,0.003194426,0.00488391,0.00033128,0.045654694,0.000663295,0,0.001204178,0.000146884,0,0.000381143,0.011018106,0.008476496,8.09E-05,0,0,0,0,1.340148917,0.014569007,0,0,0.000577319,0.000398968,0,7.45E-05,0,0,0,0,0.027780567,0.000900498,0,0.000134788,0,0.000547323,0,0,0.031022995,0.01720464,0.10531827,0.208089188,0,0.001616442,0.029920711,0.00051038,0.005881157,0,0,0.008835298,0.002457167,0.015035501,0.165386037,0.015214026,0.002368114,0.004256507,0.000784018,1.78E-05,0.007197192,9.79E-05,0.006216769,0.009228704,0,9.67E-06,0.001859246,0.005610979,0.002399887,0.012064659,0.017303442,0.076555373,0.003602244,0,0.000519881,0,0,0,0,0,5.20E-05,0,0,0,1.49E-05,3.85E-06,0,0,0,0.002002916,0.004800244,0,0,0.00349875,0.000184084,0.010421426,0,0,0.011018554,0.023176128,0.006810563,0.00743223,0.241784413,0.330338249,0.04126842,0.080679973,3.53E-06,0.006778333,0.018219845,0.000173934,0.005212967,0.005434848,0.003300103,0.000244965,1.08E-05,6.84E-05,0,0.004744084,0.002451057,0.001278054,0.001696637,0.043857153,0.015976247,9.83E-05,0.017926032,0.000186097,0.003317834,0.000568906,0.029028748,0.00010776,0.00022264,5.18E-05,0.001585632,0.002291819,0.00022063,0.000884094,0.000270098,0.005999476,0.002050817,0.001952275,0.000743438,0.011872346,0.000182233,0,0,0.001431261,0.002423654,0.002731689,0.00043868,0.003290348,0.000413006,0.000759307,0.000110167,0.000290692,0,0,0,8.54E-05,0.00018679,0.001005701,0.000151945,0.002715996,0.000292897,2.24E-05,6.35E-05,7.41E-06
0,0,0.363184189,0,0,0.225355276,0,0.007398562,0.739156385,0,0,0,0.202871737,0.218855565,0.156234635,0.021005282,0.012636251,0.007656111,0.021559339,0.001575891,0.001901186,0.133921433,0.026882673,0.033385775,0.021676026,0.028910236,0.007342038,0.039786031,0,0.000196464,0.004990257,0.001774208,0.01124521,0.01165075,0.10012598,0.073663786,0.014767644,0.026871128,0,0,0.003224316,0.005412715,0.001915881,0.009733117,0.000472832,9.45E-05,0,0.00012855,6.23E-05,0,5.87E-05,0.002381196,5.05E-05,0.01651865,0,8.15E-05,0.003400043,0.00071044,0.000485115,0,0.000683218,0.004761263,0,0.00069913,0.002874629,0,0.000320901,0.703173031,0.06449835,0,0.001390374,0,0.001309343,0,0,0.00069758,0,0,0.000350148,0,0,0,0.00012527,0,0.00066438,0,0,0,0,0.155300952,0.02158288,0,0.001758935,0.022677341,0.00024708,0.001238455,0.001461445,0.004171277,0.005186163,0,0.02462897,0.118497619,0.013483005,0.003036086,0.009889265,0.002415671,0.000229831,0.01365027,0,0,0.004239171,0.000199001,0,0.005932076,0.003515243,0,0.015818023,0,0.115507498,0.002681477,1.02E-05,0.003642001,0.000491381,0.000123229,0.001953343,0,0,0,0,0.000224613,0.001046899,0,0.000386603,0,2.43E-05,0.000450092,0.010566566,0.010196765,0,0.000335178,0,0.001018786,0.002849155,0.001807664,0.001600098,0.038788325,0.037392156,0.001195889,0.003100831,0.11482179,0.159067956,0.174680835,0.086110339,0.001782031,0.003774975,0.026458456,0.004785585,0.036423696,0,0.017528399,0,0,6.75E-05,0.002841121,0,0.001045793,0.001725102,0.01853351,0.023156794,0.049351812,0,0.045437201,0,0.013726376,0.003425831,0.144456285,8.43E-05,0.000103605,0.003823293,0.00036157,0,0,0,0.000506747,0,0.018083047,0,0.009287711,0.035481014,0.000652677,0,0,0.00208473,0.012159579,0.006500974,0.001766501,0.010229509,0.00154256,0.003622494,0.000628692,5.81E-05,2.28E-05,0.00026383,0.000286066,0.00021129,0,0,0,6.31E-05,0,0.000680677,0.000495519,8.31E-05
0.024566843,1.25797724,0.391631041,0.223080402,0.200524325,0,0.898686063,0.650410838,0,0.606087189,0.075579479,0.146389674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014365524,0.034287315,0,0,0,0,0,0.011433098,0.00905557,0.005134442,0.001787185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000598744,0,0,0,0,0,0.000148637,0,0.020892126,0.00492654,0,0,0,0,0.000359258,1.626705673,0.022355837,0.005745469,0.000207785,0.014263638,0.00148233,0,0,0,0,0,0,0.162827691,0.078487058,0.001262271,0,0,0,0,0,0.274413872,0.00721522,0.038365109,0.138191942,0.026011538,0.000349598,0,0,0,1.86E-07,0,0,0,0,0.013013424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003524969,0.008664039,0.033637762,0.076145721,0,4.63E-07,0,0,0,0,0,0,0,0,0,0,6.37E-07,0,0,0,0,0,0,0,0,0.013366958,0,0,0,9.24E-06,0,0.04469988,0.003160235,0,0.076352566,0,0,0,0,0,0,0.000198333,0.002639864,0.007897664,0,0.000277082,0,0,2.18E-05,0,0,0,0,0.026011324,0,0,0.003900514,0,0,0,0,2.36E-05,0,2.77E-05,0,0,0.000953632,0,0,0.008792855,0.003136093,0.008631083,0,0.007692891,0.000772682,0.00315821,0.004540083,0,0,0,0,0,0,9.60E-05,0.000308915,0,0.000126067,0.000258911,2.91E-06,3.86E-06,0.000106408,0,1.66E-05,0,0,0,3.97E-05,7.54E-06
0.009189171,1.160082317,0.266870094,0.019673626,0.584574589,0.220437479,0.091839886,0.655144343,0,0.438054767,0.002723572,0.019383962,0,0,0.227774313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002637852,0.003558328,0,0,0,0,0,0.014630861,0.020465351,0.019666022,0.001157555,0.000420278,0,0,0,0.006286553,0,0,0,0,0,0,0,0.001414117,0.0006004,0,0,0,0,0,0,0,0.02338217,0.007878134,0.000581633,0.001554559,0.002095885,0,0,2.313531998,0,0.002640895,0,0.001239284,0,0,2.21E-05,0,0.010282768,0.000527938,0,0.103452281,0.021032259,0,0,0,0,0,0,0.136354887,0.021276222,0.072145621,0.132367467,0.0017316,0,0.007220206,0,0,0,0,0,0,0,0.08375263,0,0,0,0,0,0,9.69E-05,0.015006052,0,0,0,0,0,0.004643427,0.008023499,0.054846908,0.042339007,0,0,0,0,0,0,1.56E-05,0,1.35E-05,0,0,0,0,0,0,0,0,0,0.002089058,0,0,0.019376681,0,0,0,0,0,0.097500626,0.012407583,0.000350341,0.250969831,0.048429879,0,0,0,0.003568606,0,0,0.000804422,0.003490062,0,0.001111786,0,0,0,0.001009696,0.00233362,0,0,0.051881207,0,0.00022742,0.011879176,0,0,0,0,0,0,0,0,0.00111748,0.001120221,0.000464428,0,0.023419969,0.012870858,0.006516437,0,0.004737568,0.000192089,0.003776771,0.00164919,0.001328081,0,0,0,0,0,0,0.000147784,0.000421102,0,0,0,0,0,0.000106591,8.02E-05,0,0,0,0,0
0,0.450066225,0.313181344,0,0.191145662,0.503449795,0,0.062725809,0.422787645,0,0,0,0.28637347,0.182105612,0.136896782,0.072783704,0.016149847,0.004131397,0.058920811,9.12E-05,0,0.081039759,0.014523828,0.015665271,0.019608532,0.019544081,0.003845167,0.036026659,0,0,0.001393185,4.67E-05,0.026208723,0.014571558,0.231507044,0.028710496,0.005548828,0.012351529,0,0.000295624,0,0.001351274,0.00055525,0,0,0.000213605,0,1.28E-05,8.21E-07,0,0,0,0,0.010954523,0,0,0.003622002,0.000525931,0,0,0.003395408,0,0,0,0,0,0,1.131403456,0.021736068,0,0,0,0,0,0,0,0,0,0,0.006942729,0.000868851,0,6.26E-05,0,0.000966907,0,0,0.033641117,0.021134634,0.17128488,0.056342992,0,0.001206651,0.027847583,0.00034213,0.003991882,0.004583561,0.011185517,0.009922601,0.00660363,0.052923612,0.178998981,0.01812967,0.006158998,0.009981,0.00291467,0.000759197,0.038600327,0,0.01881472,0.010880936,0.000478717,0,0.005042588,0.005679131,0,0.016419926,0.014798986,0.149657575,0.009498111,2.88E-05,0.002935931,0,0,0,1.87E-06,0,0,0,0,0,1.19E-05,0,0,7.96E-06,0,0.002994461,0.006984223,3.73E-06,0,0.000767549,0,0.014633441,0,0.00201793,0.049116289,0.029387345,0.005868265,0.004472384,0.179199731,0.435756408,0.123731915,0.134655305,0.001473997,0.009415685,0.024136711,0.001992091,0.012882087,0,0.00443453,3.90E-05,0,0.000122293,0.001854152,0.001200435,0.003593913,0.00197106,0.006327428,0.040065449,0.004244815,0,0.01835166,0,0.008003343,0.001672192,0.035502152,0.000120857,7.02E-05,0.001742863,0.000190332,0.000887883,0,0,0,0,0.001728743,0,0,0.000741366,7.00E-05,0,0,0.000570837,0,0.002061959,0.000125198,0.001600215,0.000137902,8.19E-06,0.000105904,0,0.000380901,0.000476421,0,5.84E-05,0.000627427,4.04E-05,3.16E-05,0.001120371,0.001040581,0,2.75E-05,0
0.012645641,0.828155636,0.250508001,0.304488081,0.901442818,0.099867863,0.778088332,0.569561996,0.012682136,0.82204246,0.179748715,0.368155024,0,0,0.037101143,0,0,0,0,0,0,0,0,0,0,0.013984795,0,0.005831948,0.063906214,0.10565857,0.003510672,0,0,0,0,0,0.020799472,0,0,0.000522702,0,0,0.001163412,0,0,0,0,0,0,0,0,0.011572551,0,0,0,0,0,0,0,0,0.047579762,0,0,0,0,0,0,1.665066333,0.022482768,0.00381868,0,0.002018863,0,0,0.000415874,0,0,0,0,0.137512546,0.027557382,0,0,0,0,0,0,0.135879393,0.017468289,0.09796031,0.257416543,0.038033513,0.000563148,0.015644156,0,0,0,0,0.006984824,0,0,0.115678376,0.003165598,0,0.000661627,0,0,0,0,0,0,0,0,0,0.001147469,0.007689206,0.007283344,0.0419993,0.055995453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009210767,0,0,0,0,0,0.035067535,0.000347832,0,0.176906323,0.049790913,0,0.007848554,0,0.001813209,0.003324362,0,0.003514555,0.008565845,0,0,0,0,0,0.002872942,0.002006146,0.000635896,0,0.033291093,0.009555492,0.002776191,0.006003956,0.001454652,0.000532861,4.79E-05,0.011026178,7.37E-06,4.72E-05,0.000465872,0.00067726,0.002312048,0.003740955,0.000197004,5.92E-05,0.01201466,0.00178568,0.002812416,0.000153112,0.015340902,0.00057944,0.000283456,0.006415296,0.000466163,0.000916113,0.000105947,3.04E-06,0.000398842,0,0.000610049,2.26E-05,0.000398338,0,0,0,0,0,0.000417149,0.000298726,0.000625004,1.85E-05,1.21E-06,9.49E-06,5.46E-06
